667,	1118643
668,	1113840
669,	1110380
670,	1105591
671,	1100567
672,	1095638
673,	1091656
674,	1088263
675,	1082929
676,	1078712
677,	1075861
678,	1071095
679,	1068114
680,	1063403
681,	1059956
682,	1056077
683,	1051359
684,	1046441
685,	1042177
686,	1037876
687,	1031529
688,	1029232
689,	1025305
690,	1021875
691,	1016212
692,	1014405
693,	1009562
694,	1007086
695,	1002468
696,	999366
697,	994947
698,	992126
699,	985381
700,	982946
701,	977920
702,	973783
703,	972488
704,	967178
705,	965371
706,	959441
707,	958974
708,	954180
709,	950337
710,	945994
711,	941970
712,	938804
713,	935200
714,	931015
715,	927242
716,	923796
717,	920070
718,	918098
719,	913728
720,	909915
721,	907111
722,	903316
723,	901207
724,	895810
725,	893415
726,	889175
727,	885031
728,	883781
729,	880088
730,	876332
731,	872161
732,	868243
733,	866331
734,	861702
735,	860197
736,	856844
737,	852228
738,	849358
739,	845515
740,	843094
741,	838951
742,	836179
743,	834315
744,	831706
745,	826634
746,	823926
747,	819708
748,	815934
749,	813862
750,	810823
751,	808879
752,	803684
753,	801999
754,	797285
755,	795588
756,	791654
757,	789012
758,	784654
759,	783040
760,	778924
761,	776847
762,	772002
763,	771452
764,	767931
765,	763048
766,	763115
767,	757525
768,	755262
769,	751240
770,	748106
771,	746910
772,	745368
773,	740848
774,	738438
775,	732919
776,	730810
777,	728548
778,	724350
779,	722601
780,	719757
781,	716191
782,	714556
783,	709979
784,	708385
785,	706028
786,	701339
787,	698705
788,	698141
789,	691958
790,	690634
791,	688273
792,	685013
793,	680664
794,	678701
795,	676554
796,	673872
797,	670532
798,	668620
799,	665466
800,	662289
801,	658815
802,	657224
803,	653408
804,	650809
805,	648912
806,	646297
807,	642707
808,	640272
809,	637752
810,	635030
811,	632603
812,	628849
813,	626589
814,	623451
815,	622406
816,	617290
817,	616087
818,	612605
819,	609847
820,	606269
821,	604987
822,	601918
823,	598834
824,	597294
825,	593477
826,	590647
827,	588899
828,	585871
829,	583572
830,	580798
831,	577034
832,	575918
833,	573374
834,	569469
835,	567270
836,	565286
837,	561754
838,	558876
839,	556695
840,	554087
841,	550980
842,	548896
843,	546441
844,	544265
845,	540376
846,	537317
847,	535803
848,	533321
849,	531551
850,	528875
851,	525438
852,	523962
853,	520164
854,	517313
855,	514276
856,	511515
857,	509609
858,	506681
859,	503474
860,	500744
861,	499583
862,	495258
863,	493806
864,	490407
865,	488837
866,	486067
867,	482521
868,	480340
869,	478698
870,	476061
871,	472549
872,	470043
873,	468795
874,	465600
875,	462801
876,	459852
877,	457409
878,	455437
879,	452351
880,	449706
881,	448290
882,	444816
883,	442204
884,	439107
885,	436408
886,	432500
887,	430384
888,	427932
889,	426131
890,	423043
891,	421527
892,	419150
893,	416190
894,	412184
895,	410437
896,	407505
897,	405340
898,	401981
899,	399882
900,	396412
901,	395249
902,	391788
903,	389323
904,	386643
905,	383329
906,	382112
907,	378946
908,	375169
909,	374720
910,	370006
911,	367674
912,	364823
913,	361892
914,	359592
915,	357605
916,	354566
917,	351837
918,	349190
919,	347275
920,	343885
921,	341107
922,	337824
923,	334940
924,	332957
925,	329774
926,	326638
927,	323009
928,	322432
929,	318945
930,	316122
931,	313327
932,	309311
933,	307165
934,	305416
935,	301835
936,	299157
937,	295842
938,	293509
939,	290260
940,	287484
941,	284512
942,	281771
943,	278911
944,	275848
945,	273761
946,	269168
947,	266622
948,	264716
949,	261219
950,	257950
951,	254740
952,	251778
953,	249315
954,	244995
955,	242839
956,	238908
957,	235943
958,	232938
959,	228890
960,	226853
961,	222890
962,	219318
963,	216766
964,	213147
965,	209987
966,	205864
967,	202280
968,	199054
969,	195564
970,	192253
971,	187361
972,	184444
973,	180338
974,	176409
975,	173632
976,	168931
977,	164956
978,	160743
979,	157561
980,	152933
981,	148263
982,	144296
983,	140107
984,	134638
985,	130522
986,	125635
987,	120104
988,	114993
989,	109445
990,	104330
991,	98661
992,	92740
993,	85957
994,	78840
995,	71808
996,	63498
997,	53774
998,	43197
999,	28671
